Air temperature [K],Process temperature [K],Rotational speed [rpm],Torque [Nm],Tool wear [min],Machine failure,TWF,HDF,PWF,OSF,RNF,Type_H,Type_L,Type_M
0.3717121321810455,-0.2618440021125274,2.259740318315294,-1.6634283021624177,1.4047290508412498,0,0,0,0,0,0,False,True,False
0.3717121321810455,-0.3291707448080627,-0.31089113430276333,-0.6843122314015552,1.436547131001064,0,0,0,0,0,0,False,True,False
0.4723444168142657,-0.19451725941703044,-0.6836715262232067,0.11049963780432123,1.468365211160878,0,0,0,0,0,0,False,True,False
0.3717121321810455,-0.3291707448080627,-0.4506837812729296,1.0896157085651836,-1.6975337647406286,0,0,0,0,0,0,False,True,False
0.3717121321810455,-0.2618440021125274,-0.10896842201252313,-0.6382361810128089,-1.5861704841812791,0,0,0,0,0,0,False,True,False
0.3717121321810455,-0.3291707448080627,0.7996837832935576,-1.1450727352890198,-1.4748072036219297,0,0,0,0,0,0,False,False,True
0.3717121321810455,-0.3291707448080627,0.5666960383432805,-1.3178579242468191,-1.4270800833822084,0,0,0,0,0,0,False,True,False
0.3717121321810455,-0.3291707448080627,2.5703906449156637,-1.8362134911202168,-1.3952620032223944,0,0,0,0,0,0,False,True,False
0.3717121321810455,-0.3291707448080627,-0.38078745778784645,0.9513875573989448,-1.36344392306258,0,0,0,0,0,0,False,False,True
0.3717121321810455,-0.3291707448080627,-0.5749439119130774,0.686450267663652,-1.315716802822859,0,0,0,0,0,0,False,False,True
0.3717121321810455,-0.3291707448080627,1.2889580476891396,-1.0759586597058999,-1.2679896825831378,0,0,0,0,0,0,False,True,False
0.3717121321810455,-0.3291707448080627,1.1491654007189733,-1.1450727352890198,-1.2361716024233236,0,0,0,0,0,0,True,False,False
0.3717121321810455,-0.3291707448080627,0.4579684240331512,-0.5806411180268758,-1.1566264020237884,0,0,0,0,0,0,False,True,False
0.32139598986444967,-0.3964974875035979,1.335555596679195,-1.4330480502186853,-1.1248083218639742,0,0,0,0,0,0,True,False,False
0.3717121321810455,-0.3291707448080627,-0.6215414609031328,0.38695594013679985,-1.0452631214644388,0,0,0,0,0,0,False,False,True
0.4220282744976699,-0.2618440021125274,-0.8933604966784561,-0.20051370231971694,-0.9975360012247176,0,0,0,0,0,0,False,False,True
0.4220282744976699,-0.2618440021125274,-0.1633322291675878,0.6173361920805323,-0.9498088809849964,0,0,0,0,0,0,False,True,False
0.4220282744976699,-0.3291707448080627,-0.2953586179727448,0.4675890283171065,-0.9179908008251823,0,0,0,0,0,0,False,False,True
0.3717121321810455,-0.3964974875035979,0.5433972638482528,-0.6267171684156221,-0.8702636805854611,0,0,0,0,0,0,False,False,True
0.3717121321810455,-0.3291707448080627,-0.40408623228287416,0.44455100312273294,-0.8225365603457399,0,0,0,0,0,0,False,True,False
0.32139598986444967,-0.3964974875035979,1.0482040445738532,-0.880135445553728,-0.7907184801859257,0,0,0,0,0,0,False,True,False
0.3717121321810455,-0.3291707448080627,-0.08566964751749542,-0.062285551153478017,-0.7589004000261116,0,0,0,0,0,0,False,True,False
0.3717121321810455,-0.2618440021125274,-0.6215414609031328,0.29480383935930726,-0.7270823198662975,0,0,0,0,0,0,False,False,True
0.3717121321810455,-0.3291707448080627,1.3433218548442043,-1.168110760483393,-0.6793551996265762,0,0,0,0,0,0,False,True,False
0.3717121321810455,-0.3291707448080627,2.477195546935553,-1.7901374407314705,-0.6475371194667621,0,0,0,0,0,0,False,False,True
0.32139598986444967,-0.4638242301990949,0.6365923618283637,-0.02772851336191768,-0.5998099992270409,0,0,0,0,0,0,False,True,False
0.32139598986444967,-0.3964974875035979,-1.1651795324537795,1.2854389227173564,-0.5679919190672268,0,0,0,0,0,0,False,True,False
0.32139598986444967,-0.3964974875035979,-1.607856247859306,0.5482221164974131,-0.5361738389074127,0,0,0,0,0,0,False,False,True
0.32139598986444967,-0.3964974875035979,-0.3963199741178649,0.42151297792836023,-0.4884467186676914,0,0,0,0,0,0,False,True,False
0.32139598986444967,-0.3964974875035979,-0.5205801047580128,-0.1198806141394111,-0.45662863850787727,0,0,0,0,0,0,False,False,True
0.3717121321810455,-0.3291707448080627,-0.9787893364935577,0.39847495273398664,-0.4089015182681561,0,0,0,0,0,0,False,False,True
0.32139598986444967,-0.3964974875035979,-0.6759052680581974,0.433031990525547,-0.3611743980284349,0,0,0,0,0,0,False,False,True
0.32139598986444967,-0.4638242301990949,-0.07013713118747696,0.6403742172749057,-0.3134472777887137,0,0,0,0,0,0,False,False,True
0.32139598986444967,-0.3964974875035979,0.015291708627624656,-0.3732988912775162,-0.2657201575489924,0,0,0,0,0,0,False,False,True
0.2710798475478252,-0.3964974875035979,-1.2350758559388626,0.6634122424692793,-0.21799303730927125,0,0,0,0,0,0,True,False,False
0.2710798475478252,-0.4638242301990949,2.81114464803095,-1.7210233651483506,-0.1384478369097359,0,0,0,0,0,0,False,False,True
0.2207637052312008,-0.4638242301990949,-0.823464173193373,1.13569175895393,-0.09072071667001469,0,0,0,0,0,0,False,True,False
0.2710798475478252,-0.3964974875035979,0.9550089465937424,-0.4884890172493824,-0.05890263651020055,0,0,0,0,0,0,True,False,False
0.2710798475478252,-0.3291707448080627,0.17838313009281864,-0.2235517275140905,0.020642563889334796,0,0,0,0,0,0,False,True,False
0.2207637052312008,-0.3291707448080627,-0.5594113955830589,-0.13139962673659789,0.052460644049148936,0,0,0,0,0,0,False,True,False
0.2207637052312008,-0.3964974875035979,0.08518803211270778,-0.004690488167544936,0.08427872420896307,0,0,0,0,0,0,True,False,False
0.2710798475478252,-0.3291707448080627,2.1432464458401554,-1.4676050880102451,0.16382392460849843,0,0,0,0,0,0,False,True,False
0.32139598986444967,-0.2618440021125274,-1.7787139274895092,1.9535416533541798,0.19564200476831256,0,0,0,0,0,0,False,True,False
0.32139598986444967,-0.19451725941703044,0.9317101720987147,-1.1565917478862067,0.2274600849281267,0,0,0,0,0,0,False,True,False
0.3717121321810455,-0.12719051672149517,0.5977610710033174,-1.0298826093171536,0.2592781650879408,0,0,0,0,0,0,False,True,False
0.32139598986444967,-0.12719051672149517,-0.497281330262985,0.8707544692186381,0.29109624524775496,0,0,0,0,0,0,False,True,False
0.32139598986444967,-0.12719051672149517,1.0870353353988993,-1.3293769368440058,0.3229143254075691,0,0,0,0,0,0,False,False,True
0.32139598986444967,-0.12719051672149517,0.10072054844272627,0.23720877637337417,0.3706414456472903,0,0,0,0,0,0,False,False,True
0.32139598986444967,-0.12719051672149517,-0.13226719650755084,0.2256897637761874,0.41836856588701155,0,0,0,0,0,0,False,True,False
0.32139598986444967,-0.12719051672149517,1.3122568221841673,-1.3639339746355654,0.4501866460468257,0,0,0,0,0,0,False,True,False
0.2710798475478252,-0.19451725941703044,-1.382634761074038,1.2048058345370498,0.4820047262066398,0,0,0,0,0,0,False,False,True
0.2710798475478252,-0.19451725941703044,1.2889580476891396,-1.2717818738580728,0.529731846446361,0,0,0,0,0,0,False,False,True
0.2710798475478252,-0.12719051672149517,-1.1574132742887702,1.7807564643963807,0.5774589666860822,0,0,0,0,0,0,False,False,True
0.2710798475478252,-0.12719051672149517,-0.4506837812729296,1.3891100360920359,0.6251860869258035,0,0,0,0,0,0,False,True,False
0.2710798475478252,-0.12719051672149517,0.24051319541289254,-0.35026086608314344,0.6570041670856176,0,0,0,0,0,0,False,True,False
0.2710798475478252,-0.12719051672149517,-0.08566964751749542,-0.30418481569439715,0.6888222472454317,0,0,0,0,0,0,False,False,True
0.2710798475478252,-0.12719051672149517,-1.3515697284140011,2.564049321005071,0.7365493674851529,0,0,0,0,0,0,False,True,False
0.2710798475478252,-0.19451725941703044,0.7530862343035022,-0.6843122314015552,0.768367447644967,0,0,0,0,0,0,False,True,False
0.2710798475478252,-0.19451725941703044,-0.9632568201635392,2.3682261068528985,0.8001855278047811,0,0,0,0,0,0,False,True,False
0.2710798475478252,-0.12719051672149517,-0.5749439119130774,0.39847495273398664,0.9115488083641307,0,0,0,0,0,0,False,True,False
0.2710798475478252,-0.12719051672149517,0.2793444862379387,-0.17747567712534418,0.9433668885239448,0,0,0,0,0,0,False,False,True
0.32139598986444967,-0.05986377402599819,-0.5438788792530405,0.2256897637761874,0.991094008763666,0,0,0,0,0,0,False,False,True
0.2710798475478252,-0.05986377402599819,-0.41185249044788336,1.4697431242723424,1.0388211290033873,0,0,0,0,0,0,False,False,True
0.2710798475478252,-0.05986377402599819,-0.12450093834254161,-0.35026086608314344,1.0865482492431084,0,0,0,0,0,0,False,True,False
0.2207637052312008,-0.19451725941703044,-0.24099481081768018,-0.5460840802353154,1.1183663294029225,0,0,0,0,0,0,False,True,False
0.2207637052312008,-0.19451725941703044,-1.5923237315292875,1.124172746356744,1.1501844095627367,0,0,0,0,0,0,False,True,False
0.2207637052312008,-0.19451725941703044,0.21721442091786483,-0.28114679050002356,1.1820024897225507,0,0,0,0,0,0,False,False,True
0.2207637052312008,-0.19451725941703044,-0.41185249044788336,-0.0738045637506648,1.229729609962272,0,0,0,0,0,0,False,False,True
0.170447562914605,-0.2618440021125274,0.13955183926777245,-0.38481790387470294,1.2774567302019932,0,0,0,0,0,0,False,True,False
0.12013142059798058,-0.3291707448080627,-0.660372751728179,1.2739199101201697,1.3092748103618075,0,0,0,0,0,0,False,False,True
0.2207637052312008,-0.2618440021125274,-0.6759052680581974,0.49062705351148006,1.3570019306015286,0,0,0,0,0,0,False,True,False
0.2710798475478252,-0.2618440021125274,-1.0020881109885853,0.9168305196073844,1.3888200107613426,0,0,0,0,0,0,False,True,False
0.2710798475478252,-0.19451725941703044,0.47350094036316964,0.27176581416493373,1.420638090921157,0,0,0,0,0,0,False,True,False
0.2710798475478252,-0.19451725941703044,0.5433972638482528,-1.1450727352890198,1.452456171080971,0,0,0,0,0,0,False,True,False
0.2710798475478252,-0.12719051672149517,-0.6060089445731143,0.9629065699961307,1.4842742512407852,0,0,0,0,0,0,False,True,False
0.2710798475478252,-0.12719051672149517,-1.6622200550143706,1.2969579353145433,1.5160923314005992,0,0,0,0,0,0,False,True,False
0.2710798475478252,-0.12719051672149517,0.3647733260530403,-0.5230460550409427,1.5479104115604134,0,0,0,0,0,0,False,False,True
0.2207637052312008,-0.2618440021125274,0.18614938825782787,-0.2696277779028368,1.6274556119599488,0,0,0,0,0,0,False,True,False
0.2710798475478252,-0.12719051672149517,-0.761334107873299,1.055058670773624,1.6592736921197628,0,0,0,0,0,0,False,True,False
0.2710798475478252,-0.2618440021125274,1.8714274100648323,-1.133553722691833,1.691091772279577,0,0,0,0,0,0,False,True,False
0.2207637052312008,-0.3291707448080627,1.4908807599793796,-1.294819899052446,1.722909852439391,0,0,0,0,0,0,False,True,False
0.2710798475478252,-0.2618440021125274,-0.4196187486128926,0.1335376629986948,1.7547279325992053,0,0,0,0,0,0,False,True,False
0.2710798475478252,-0.2618440021125274,-1.1884783069488072,1.124172746356744,1.7865460127590194,0,0,0,0,0,0,False,True,False
0.2207637052312008,-0.3291707448080627,2.865508455186015,-2.135707818647069,1.8183640929188336,0,0,0,0,0,0,False,False,True
0.2710798475478252,-0.3291707448080627,2.003453798869989,-1.9398846044948963,-1.6975337647406286,0,0,0,0,0,0,False,True,False
0.2710798475478252,-0.3291707448080627,-1.087516950803687,1.746199426604821,-1.6657156845808145,0,0,0,0,0,0,False,True,False
0.2207637052312008,-0.3291707448080627,0.0463567412876616,1.250881884925796,-1.6338976044210003,0,0,0,0,0,0,False,True,False
0.2207637052312008,-0.2618440021125274,0.3414745515580126,-0.7419072943874883,-1.6020795242611863,0,0,0,0,0,0,False,False,True
0.2710798475478252,-0.19451725941703044,-1.0098543691535946,0.32936087715086676,-1.5543524040214651,0,0,0,0,0,0,False,False,True
0.32139598986444967,-0.12719051672149517,-0.5594113955830589,0.28328482676212047,-1.5066252837817438,0,0,0,0,0,0,False,False,True
0.32139598986444967,-0.19451725941703044,-0.38078745778784645,0.38695594013679985,-1.4111710433023015,0,0,0,0,0,0,True,False,False
0.32139598986444967,-0.19451725941703044,-0.7069703007182344,0.24872778897056097,-1.331625842902766,0,0,0,0,0,0,False,False,True
0.2207637052312008,-0.2618440021125274,-1.5534924407042412,0.8822734818158249,-1.283898722663045,0,0,0,0,0,0,False,True,False
0.2710798475478252,-0.19451725941703044,2.8577421970210053,-1.85925151631459,-1.2520806425032307,0,0,0,0,0,0,False,True,False
0.2207637052312008,-0.3291707448080627,-1.3205046957539641,1.1472107715511168,-1.2202625623434167,0,0,0,0,0,0,False,True,False
0.170447562914605,-0.3291707448080627,1.1336328843889547,-1.0414016219143405,-1.1884444821836024,0,0,0,0,0,0,False,False,True
0.170447562914605,-0.3291707448080627,-0.3497224251278095,-0.20051370231971694,-1.1407173619438813,0,0,0,0,0,0,False,True,False
0.2207637052312008,-0.3291707448080627,0.18614938825782787,-0.17747567712534418,-1.108899281784067,0,0,0,0,0,0,False,True,False
0.12013142059798058,-0.3964974875035979,-0.466216297602948,0.39847495273398664,-1.077081201624253,0,0,0,0,0,0,False,False,True
0.170447562914605,-0.3291707448080627,0.24827945357790177,-0.29266580309721035,-1.0293540813845317,0,0,0,0,0,0,False,True,False
0.12013142059798058,-0.3964974875035979,0.05412299945267084,-0.5921601306240626,-0.9657179210649035,0,0,0,0,0,0,False,True,False
0.12013142059798058,-0.3964974875035979,-0.1400334546725601,-0.05076653855629124,-0.9338998409050894,0,0,0,0,0,0,False,False,True
0.12013142059798058,-0.3964974875035979,0.30264326073296643,-0.24658975270846406,-0.8861727206653681,0,0,0,0,0,0,False,True,False
0.12013142059798058,-0.4638242301990949,0.10072054844272627,0.3178418645536808,-0.854354640505554,0,0,0,0,0,0,False,True,False
0.06981527828138476,-0.5311509728946302,-1.4991286335491765,1.7807564643963807,-0.8225365603457399,0,0,0,0,0,0,False,True,False
0.12013142059798058,-0.5311509728946302,-0.6836715262232067,1.250881884925796,-0.7907184801859257,0,0,0,0,0,0,False,True,False
0.12013142059798058,-0.4638242301990949,-1.1884783069488072,1.0205016329820638,-0.7589004000261116,0,0,0,0,0,0,False,True,False
0.06981527828138476,-0.5311509728946302,-0.761334107873299,0.23720877637337417,-0.7270823198662975,0,0,0,0,0,0,False,True,False
0.12013142059798058,-0.4638242301990949,-0.1012021638475139,-0.5576030928325022,-0.6952642397064833,0,0,0,0,0,0,True,False,False
0.12013142059798058,-0.4638242301990949,-1.3748685029090288,0.9513875573989448,-0.6157190393069479,0,0,0,0,0,0,True,False,False
0.06981527828138476,-0.5311509728946302,-0.7147365588832436,-0.32722284088876985,-0.5361738389074127,0,0,0,0,0,0,False,True,False
0.12013142059798058,-0.5311509728946302,1.1491654007189733,-1.2141868108721396,-0.5043557587475985,0,0,0,0,0,0,False,True,False
0.06981527828138476,-0.5984777155901272,-0.924425529338493,0.7210073054552124,-0.47253767858778434,0,0,0,0,0,0,False,True,False
0.019499135964760345,-0.6658044582856624,1.4753482436493612,-0.9607685337340338,-0.4407195984279702,0,0,0,0,0,0,False,True,False
0.019499135964760345,-0.6658044582856624,-1.1729457906187886,0.6173361920805323,-0.4089015182681561,0,0,0,0,0,0,False,False,True
0.019499135964760345,-0.5984777155901272,2.8189109061959594,-1.9168465793005232,-0.3611743980284349,0,0,0,0,0,0,False,True,False
0.06981527828138476,-0.5984777155901272,-1.289439663093927,2.1032888171176065,-0.32935631786862074,0,0,0,0,0,0,False,True,False
-0.03081700635186407,-0.6658044582856624,0.2638119699079202,-0.05076653855629124,-0.2975382377088066,0,0,0,0,0,0,False,True,False
0.019499135964760345,-0.5984777155901272,-0.6836715262232067,0.5712601416917858,-0.2657201575489924,0,0,0,0,0,0,False,True,False
0.06981527828138476,-0.5984777155901272,1.6462059232795645,-1.1565917478862067,-0.23390207738917831,0,0,0,0,0,0,False,False,True
0.06981527828138476,-0.5311509728946302,-0.48174881393296654,0.44455100312273294,-0.1384478369097359,0,0,0,0,0,0,False,False,True
0.06981527828138476,-0.5311509728946302,0.1084868066077355,-0.39633691647188973,-0.09072071667001469,0,0,0,0,0,0,False,True,False
0.019499135964760345,-0.6658044582856624,0.7996837832935576,-0.9953255715255938,-0.05890263651020055,0,0,0,0,0,0,True,False,False
0.019499135964760345,-0.5984777155901272,2.1121814131801186,-1.4100100250243122,0.020642563889334796,0,0,0,0,0,0,False,True,False
0.019499135964760345,-0.5984777155901272,0.8695801067786407,-1.3984910124271253,0.052460644049148936,0,0,0,0,0,0,False,True,False
0.06981527828138476,-0.6658044582856624,-1.5923237315292875,2.0456937541316735,0.1160968043687772,0,0,0,0,0,0,False,True,False
0.06981527828138476,-0.5984777155901272,-0.3186573924677725,0.7440453306495851,0.14791488452859133,0,0,0,0,0,0,False,True,False
0.06981527828138476,-0.5311509728946302,2.0500513478600446,-1.5136811383989914,0.1797329646884055,0,0,0,0,0,0,False,True,False
0.06981527828138476,-0.5311509728946302,-1.0409194018136316,0.6518932298720925,0.21155104484821963,0,0,0,0,0,0,False,False,True
0.019499135964760345,-0.5311509728946302,-0.5827101700780866,0.36391791494242715,0.2592781650879408,0,0,0,0,0,0,False,True,False
0.06981527828138476,-0.4638242301990949,2.5004943214305806,-2.008998680078016,0.29109624524775496,0,0,0,0,0,0,False,True,False
0.06981527828138476,-0.3964974875035979,-1.3205046957539641,1.815313502187941,0.3229143254075691,0,0,0,0,0,0,False,False,True
0.06981527828138476,-0.4638242301990949,-1.3904010192390472,1.7922754769935674,0.3706414456472903,0,0,0,0,0,0,False,True,False
-0.03081700635186407,-0.5311509728946302,0.15508435559779093,0.3178418645536808,0.4024595258071044,0,0,0,0,0,0,False,False,True
0.019499135964760345,-0.4638242301990949,-0.8700617221834284,0.39847495273398664,0.4979137662865469,0,0,0,0,0,0,False,False,True
0.06981527828138476,-0.4638242301990949,1.498647018144389,-1.3754529872327521,0.5456408865262681,0,0,0,0,0,0,False,True,False
0.06981527828138476,-0.3964974875035979,-1.4758298590541488,1.7001233762160748,0.5774589666860822,0,0,0,0,0,0,True,False,False
0.06981527828138476,-0.5311509728946302,-0.6060089445731143,0.28328482676212047,0.6570041670856176,0,0,0,0,0,0,False,True,False
0.019499135964760345,-0.5311509728946302,0.7064886853134468,-0.9607685337340338,0.6888222472454317,0,0,0,0,0,0,False,True,False
0.019499135964760345,-0.5984777155901272,-0.3497224251278095,0.5482221164974131,0.7206403274052459,0,0,0,0,0,0,False,False,True
0.019499135964760345,-0.5984777155901272,0.8152162996235761,-1.11051569749746,0.768367447644967,0,0,0,0,0,0,False,False,True
0.06981527828138476,-0.4638242301990949,0.00752545046261542,-0.25810876530565,0.8160945678846883,0,0,0,0,0,0,True,False,False
0.06981527828138476,-0.4638242301990949,-0.5516451374180497,0.6173361920805323,0.8956397682842235,0,0,0,0,0,0,True,False,False
0.019499135964760345,-0.4638242301990949,0.30264326073296643,-1.2372248360665128,0.9751849686837589,0,0,0,0,0,0,False,True,False
0.019499135964760345,-0.4638242301990949,-0.9477243038335208,1.23936287232861,1.0547301690832942,0,0,0,0,0,0,False,True,False
-0.03081700635186407,-0.5311509728946302,0.4269033913731142,-0.4539319794578228,1.1183663294029225,0,0,0,0,0,0,False,False,True
-0.03081700635186407,-0.5311509728946302,0.3181757770629849,-0.17747567712534418,1.1660934496426438,0,0,0,0,0,0,False,True,False
-0.03081700635186407,-0.5311509728946302,-1.289439663093927,1.078096695967997,1.1979115298024579,0,0,0,0,0,0,False,False,True
-0.03081700635186407,-0.5311509728946302,-1.0098543691535946,1.23936287232861,1.245638650042179,0,0,0,0,0,0,False,False,True
-0.03081700635186407,-0.5984777155901272,-0.04683835669244924,0.38695594013679985,1.2933657702819004,0,0,0,0,0,0,False,False,True
-0.08113314866845989,-0.5984777155901272,0.4579684240331512,0.19113272598462788,1.3410928905216215,0,0,0,0,0,0,False,True,False
-0.08113314866845989,-0.6658044582856624,-0.40408623228287416,-0.36177987868033024,1.3729109706814357,0,0,0,0,0,0,True,False,False
-0.03081700635186407,-0.5984777155901272,-0.8312304313583821,0.9053115070101976,1.452456171080971,0,0,0,0,0,0,False,True,False
-0.08113314866845989,-0.5984777155901272,1.1569316588839824,-1.168110760483393,1.4842742512407852,0,0,0,0,0,0,False,True,False
-0.08113314866845989,-0.5311509728946302,1.2345942405340748,-1.225705823469326,1.5160923314005992,0,0,0,0,0,0,False,False,True
-0.08113314866845989,-0.5984777155901272,0.7220212016434653,-0.5806411180268758,1.5638194516403205,0,0,0,0,0,0,False,True,False
-0.08113314866845989,-0.5984777155901272,-0.26429358531270786,-0.062285551153478017,1.5956375318001346,0,0,0,0,0,0,False,True,False
-0.08113314866845989,-0.5984777155901272,-0.48951507209797573,-0.1198806141394111,1.6274556119599488,0,0,0,0,0,0,False,False,True
-0.08113314866845989,-0.5311509728946302,-0.11673468017753237,-0.20051370231971694,1.67518273219967,0,0,0,0,0,0,False,True,False
-0.03081700635186407,-0.5311509728946302,-0.21769603632265247,0.44455100312273294,1.7070008123594842,0,0,0,0,0,0,False,True,False
-0.03081700635186407,-0.5311509728946302,0.0463567412876616,-0.8340593951649808,-1.6975337647406286,0,0,0,0,0,0,True,False,False
0.019499135964760345,-0.5311509728946302,1.8636611518998232,-1.444567062815872,-1.6179885643410934,0,0,0,0,0,0,False,True,False
-0.08113314866845989,-0.5984777155901272,-1.2739071467639087,1.8729085651738742,-1.5861704841812791,0,0,0,0,0,0,False,False,True
-0.03081700635186407,-0.5984777155901272,-1.3515697284140011,1.88442757777106,-1.538443363941558,0,0,0,0,0,0,False,False,True
-0.03081700635186407,-0.5311509728946302,1.2734255313591212,-1.1450727352890198,-1.4907162437018369,0,0,0,0,0,0,False,False,True
-0.03081700635186407,-0.5311509728946302,1.0792690772338902,-0.6497551936099957,-1.4429891234621155,0,0,0,0,0,0,False,True,False
0.019499135964760345,-0.5311509728946302,0.3647733260530403,-0.695831243998742,-1.4111710433023015,0,0,0,0,0,0,False,True,False
0.06981527828138476,-0.4638242301990949,-0.38855371595285565,0.39847495273398664,-1.3793529631424872,0,0,0,0,0,0,False,False,True
0.12013142059798058,-0.3291707448080627,-0.4739825557679573,0.7440453306495851,-1.331625842902766,0,0,0,0,0,0,False,False,True
0.06981527828138476,-0.3964974875035979,2.6325207102357377,-1.9398846044948963,-1.283898722663045,0,0,0,0,0,0,False,True,False
0.06981527828138476,-0.3964974875035979,0.3414745515580126,0.041385562221201364,-1.2520806425032307,0,0,0,0,0,0,True,False,False
0.019499135964760345,-0.4638242301990949,-0.35748868329281874,0.6403742172749057,-1.1407173619438813,0,0,0,0,0,0,False,True,False
0.019499135964760345,-0.3964974875035979,-0.1633322291675878,-0.2235517275140905,-1.108899281784067,0,0,0,0,0,0,True,False,False
0.06981527828138476,-0.3964974875035979,0.3803058423830588,-0.08532357634785076,-1.0293540813845317,0,0,0,0,0,0,False,True,False
0.06981527828138476,-0.3964974875035979,1.3588543711742227,-1.5021621258018052,-0.9975360012247176,0,0,0,0,0,0,False,True,False
0.019499135964760345,-0.3964974875035979,-0.15556597100257855,-0.5460840802353154,-0.9657179210649035,0,0,0,0,0,0,False,True,False
0.019499135964760345,-0.3291707448080627,1.537478308969435,-1.3984910124271253,-0.9338998409050894,0,0,0,0,0,0,False,True,False
0.06981527828138476,-0.3291707448080627,-0.4429175231079203,0.27176581416493373,-0.9020817607452752,0,0,0,0,0,0,False,False,True
0.06981527828138476,-0.2618440021125274,0.9550089465937424,-0.6843122314015552,-0.854354640505554,0,0,0,0,0,0,False,True,False
0.06981527828138476,-0.2618440021125274,1.8714274100648323,-1.7325423777455375,-0.8225365603457399,0,0,0,0,0,0,False,True,False
0.06981527828138476,-0.3291707448080627,1.0948015935639086,-0.8916544581509139,-0.7907184801859257,0,0,0,0,0,0,False,True,False
0.06981527828138476,-0.3291707448080627,0.2948770025679572,0.018347537026828623,-0.7589004000261116,0,0,0,0,0,0,False,True,False
0.12013142059798058,-0.2618440021125274,-0.5982426864081051,1.0089826203848777,-0.7270823198662975,0,0,0,0,0,0,True,False,False
0.12013142059798058,-0.2618440021125274,-1.2428421141038717,1.2739199101201697,-0.6475371194667621,0,0,0,0,0,0,False,True,False
0.2207637052312008,-0.12719051672149517,-1.3748685029090288,1.3891100360920359,-0.6157190393069479,0,0,0,0,0,0,False,True,False
0.2207637052312008,-0.05986377402599819,-0.6526064935631697,1.6540473258273276,-0.5839009591471338,0,0,0,0,0,0,False,True,False
0.2207637052312008,-0.05986377402599819,0.37253958421804956,-0.4539319794578228,-0.5520828789873197,0,0,0,0,0,0,False,True,False
0.2207637052312008,-0.05986377402599819,-1.1108157252987148,0.35239890234524035,-0.5202647988275055,0,0,0,0,0,0,False,True,False
0.2207637052312008,-0.05986377402599819,-0.04683835669244924,-0.20051370231971694,-0.4884467186676914,0,0,0,0,0,0,True,False,False
0.2710798475478252,0.007462968669537067,0.015291708627624656,0.5367031039002264,-0.32935631786862074,0,0,0,0,0,0,False,True,False
0.32139598986444967,0.007462968669537067,1.0792690772338902,-0.6612742062071816,-0.2975382377088066,0,0,0,0,0,0,False,True,False
0.32139598986444967,0.007462968669537067,-0.7768666242033175,0.2256897637761874,-0.2657201575489924,0,0,0,0,0,0,True,False,False
0.32139598986444967,0.007462968669537067,-0.3186573924677725,-0.4769700046521964,-0.18617495714945712,0,0,0,0,0,0,False,False,True
0.2710798475478252,0.007462968669537067,-0.8079316568633544,0.35239890234524035,-0.1384478369097359,0,0,0,0,0,0,False,False,True
0.2710798475478252,-0.05986377402599819,2.026752573365017,-1.6058332391764845,-0.09072071667001469,0,0,0,0,0,0,False,False,True
0.2207637052312008,-0.19451725941703044,-0.6137752027381236,0.27176581416493373,-0.04299359643029348,0,0,0,0,0,0,False,False,True
0.2207637052312008,-0.12719051672149517,-0.5516451374180497,-0.08532357634785076,0.004733523809427725,0,0,0,0,0,0,True,False,False
0.2207637052312008,-0.19451725941703044,-0.14779971283756932,-0.6036791432212485,0.08427872420896307,0,0,0,0,0,0,True,False,False
0.2207637052312008,-0.12719051672149517,-0.04683835669244924,-0.8686164329565412,0.16382392460849843,0,0,0,0,0,0,False,True,False
0.2710798475478252,-0.12719051672149517,-0.7069703007182344,0.38695594013679985,0.19564200476831256,0,0,0,0,0,0,False,True,False
0.2710798475478252,-0.12719051672149517,-0.35748868329281874,0.2141707511790006,0.2274600849281267,0,0,0,0,0,0,False,False,True
0.2710798475478252,-0.05986377402599819,-0.27982610164272637,1.0205016329820638,0.2751872051678479,0,0,0,0,0,0,False,False,True
0.2207637052312008,-0.19451725941703044,0.11625306477274475,0.23720877637337417,0.3229143254075691,0,0,0,0,0,0,False,True,False
0.2710798475478252,-0.12719051672149517,-1.1807120487837979,1.561895225049835,0.3547324055673832,0,0,0,0,0,0,False,True,False
0.2207637052312008,-0.19451725941703044,-0.40408623228287416,-0.40785592906907653,0.38655048572719736,0,0,0,0,0,0,False,True,False
0.2207637052312008,-0.19451725941703044,-0.24099481081768018,0.20265173858181465,0.41836856588701155,0,0,0,0,0,0,False,False,True
0.2207637052312008,-0.19451725941703044,1.2423604986990842,-1.191148785677766,0.46609568612673274,0,0,0,0,0,0,False,True,False
0.2207637052312008,-0.12719051672149517,-0.8545292058534099,0.813159406232705,0.4979137662865469,0,0,0,0,0,0,True,False,False
0.2207637052312008,-0.19451725941703044,-1.1807120487837979,1.23936287232861,0.5774589666860822,0,0,0,0,0,0,False,False,True
0.2207637052312008,-0.12719051672149517,-1.5923237315292875,2.6101253713938175,0.6251860869258035,0,0,0,0,0,0,False,True,False
0.2710798475478252,-0.05986377402599819,-0.3031248761377541,-0.05076653855629124,0.6570041670856176,0,0,0,0,0,0,False,True,False
0.2207637052312008,-0.12719051672149517,0.23274693724788328,-0.17747567712534418,0.6888222472454317,0,0,0,0,0,0,False,True,False
0.2207637052312008,-0.19451725941703044,1.2889580476891396,-1.0529206345115267,0.7206403274052459,0,0,0,0,0,0,False,True,False
