Air temperature [K],Process temperature [K],Rotational speed [rpm],Torque [Nm],Tool wear [min],Machine failure,TWF,HDF,PWF,OSF,RNF,Type_H,Type_L,Type_M
-0.652413241617146,-0.1385492604507661,0.05952978652375635,-0.6640514078246238,-1.6645623819637518,0,0,0,0,0,0,False,True,False
-0.652413241617146,-0.20595014605633308,-0.45797442598871346,0.6875552422728096,-1.6331410195988143,0,0,0,0,0,0,False,True,False
-0.7024092752447672,-0.20595014605633308,-1.170382822434451,1.413791651280386,-1.6017196572338768,0,0,0,0,0,0,False,True,False
-0.652413241617146,-0.20595014605633308,0.6173590026086264,-0.5430120063233608,-1.570298294868939,0,0,0,0,0,0,False,False,True
-0.652413241617146,-0.1385492604507661,-0.9149911331425828,0.031925150807636596,-1.5231662513215327,0,0,0,0,0,0,False,True,False
-0.6024172079894964,-0.07114837484523745,0.2544339704570242,-0.6337915574493077,-1.491744888956595,0,0,0,0,0,0,False,True,False
-0.5524211743618752,-0.003747489239670474,-0.49829942956111367,0.38495673851965284,-1.4603235265916574,0,0,0,0,0,0,False,False,True
-0.5524211743618752,-0.003747489239670474,-1.0225244760023169,0.9397206620671069,-1.4131914830442511,0,0,0,0,0,0,False,True,False
-0.5524211743618752,-0.07114837484523745,-0.8477827938552491,0.14287793551712755,-1.3817701206793134,0,0,0,0,0,0,False,False,True
-0.6024172079894964,-0.1385492604507661,-0.6259952742070478,0.2840905706019339,-1.334638077131907,0,0,0,0,0,0,False,True,False
-0.6024172079894964,-0.1385492604507661,-1.1233369849333175,0.4051299721031969,-1.3032167147669695,0,0,0,0,0,0,False,True,False
-0.6024172079894964,-0.1385492604507661,-1.0292453099310503,0.969980512442423,-1.2717953524020318,0,0,0,0,0,0,False,False,True
-0.6024172079894964,-0.07114837484523745,-0.027841054549777512,0.2134842530595311,-1.2246633088546255,0,0,0,0,0,0,True,False,False
-0.6024172079894964,-0.1385492604507661,-0.1353743974095115,0.42530320568674096,-1.1461099029422814,0,0,0,0,0,0,True,False,False
-0.6024172079894964,-0.07114837484523745,-0.612553606349581,0.5261693736044599,-1.0675564970299374,1,0,0,0,0,0,True,False,False
-0.6024172079894964,-0.07114837484523745,-0.32355774741404597,-0.08911425069362568,-0.9890030911175934,0,0,0,0,0,0,False,True,False
-0.6024172079894964,-0.1385492604507661,0.02592561688008948,-0.30093320332083556,-0.9575817287526558,0,0,0,0,0,0,False,False,True
-0.6024172079894964,-0.07114837484523745,1.4171382401278978,-1.2389885649556216,-0.9104496852052494,0,0,0,0,0,0,False,False,True
-0.6024172079894964,-0.07114837484523745,0.13345895973982347,-0.11937410106894178,-0.863317641657843,0,0,0,0,0,0,False,True,False
-0.6024172079894964,-0.003747489239670474,-0.29667441169911246,-0.14963395144425717,-0.8318962792929054,0,0,0,0,0,0,False,False,True
-0.5524211743618752,0.0636533963658965,0.4829423240339589,-0.17989380181957257,-0.784764235745499,0,0,0,0,0,0,False,True,False
-0.5024251407342256,0.13105428197142516,-0.35716191705771283,-0.21015365219488868,-0.7533428733805614,0,0,0,0,0,0,False,True,False
-0.5024251407342256,0.0636533963658965,0.5904756668936929,-1.0876893130790433,-0.7219215110156237,0,0,0,0,0,0,False,True,False
-0.5024251407342256,0.13105428197142516,0.6576840061810266,-0.42197260482209853,-0.6905001486506862,0,0,0,0,0,0,False,False,True
-0.5024251407342256,0.19845516757699214,0.8861923597579614,-0.6438781742410797,-0.6433681051032798,0,0,0,0,0,0,False,False,True
-0.5024251407342256,0.19845516757699214,0.8525881901142944,-0.9061302108271491,-0.5962360615558734,0,0,0,0,0,0,False,False,True
-0.5024251407342256,0.2658560531825208,0.987004868688962,-0.9263034444106928,-0.549104018008467,0,0,0,0,0,0,True,False,False
-0.5024251407342256,0.19845516757699214,-0.5587869349197141,-0.00842131635945083,-0.470550612096123,0,0,0,0,0,0,False,False,True
-0.5524211743618752,0.2658560531825208,2.0220132937139015,-1.4709807511663753,-0.42341856854871657,0,0,0,0,0,0,False,True,False
-0.5024251407342256,0.19845516757699214,0.3619673133167582,-0.5631852399069049,-0.391997206183779,0,0,0,0,0,0,False,True,False
-0.452429107106576,0.2658560531825208,-0.5386244331335139,0.09244485155826809,-0.36057584381884134,0,0,0,0,0,0,False,True,False
-0.452429107106576,0.2658560531825208,-0.6864827795656482,0.6976418590645816,-0.32915448145390375,0,0,0,0,0,0,False,True,False
-0.5024251407342256,0.2658560531825208,-0.9956411402873834,1.3129254833626671,-0.29773311908896616,0,0,0,0,0,0,False,True,False
-0.5024251407342256,0.19845516757699214,-0.19586190276811186,0.304263804185478,-0.26631175672402857,0,0,0,0,0,0,False,True,False
-0.5024251407342256,0.19845516757699214,-0.3706035849151796,0.24374410343484648,-0.23489039435909095,0,0,0,0,0,0,False,True,False
-0.5524211743618752,0.19845516757699214,-1.116616151004584,1.413791651280386,-0.20346903199415334,0,0,0,0,0,0,False,True,False
-0.5024251407342256,0.19845516757699214,-0.3907660867013797,-0.39171275444678244,-0.17204766962921575,0,0,0,0,0,0,False,True,False
-0.5024251407342256,0.19845516757699214,-0.6259952742070478,0.7884214101905285,-0.14062630726427813,0,0,0,0,0,0,False,True,False
-0.5524211743618752,0.13105428197142516,-0.2630702420554456,0.5160827568126879,-0.10920494489934053,0,0,0,0,0,0,False,True,False
-0.5524211743618752,0.13105428197142516,1.1819090526222298,-1.2490751817473933,-0.07778358253440293,0,0,0,0,0,0,False,True,False
-0.6024172079894964,0.0636533963658965,0.5165464936776257,-0.04876778352653825,-0.046362220169465326,0,0,0,0,0,0,False,True,False
-0.6024172079894964,-0.003747489239670474,-0.7940161224253821,0.6371221583139501,-0.014940857804527726,0,0,0,0,0,0,False,True,False
-0.652413241617146,-0.1385492604507661,0.10657562402488997,0.09244485155826809,0.016480504560409875,0,0,0,0,0,0,False,True,False
-0.652413241617146,-0.1385492604507661,-1.1098953170758508,1.0607600635683698,0.04790186692534748,0,0,0,0,0,0,False,True,False
-0.7024092752447672,-0.1385492604507661,0.09313395616742322,-0.9868231451613243,0.07932322929028508,0,0,0,0,0,0,False,True,False
-0.7024092752447672,-0.1385492604507661,-0.7469702849242486,0.4959095232291438,0.11074459165522269,0,0,0,0,0,0,False,False,True
-0.7024092752447672,-0.1385492604507661,-0.22274523848304537,0.16305116910067163,0.1578766352026291,0,0,0,0,0,0,False,True,False
-0.7524053088724167,-0.20595014605633308,-0.6259952742070478,0.26391733701839054,0.18929799756756668,0,0,0,0,0,0,False,True,False
-0.7524053088724167,-0.27335103166186175,-0.7335286170667817,1.3734451841132986,0.2207193599325043,0,0,0,0,0,0,False,True,False
-0.7524053088724167,-0.27335103166186175,-0.6192744402783145,0.4555630560620563,0.2521407222974419,0,0,0,0,0,0,False,False,True
-0.7524053088724167,-0.3407519172674287,-1.4459370135125194,0.8993741949000195,0.2992727658448483,0,0,0,0,0,0,False,False,True
-0.7524053088724167,-0.3407519172674287,-1.1031744831471173,2.2106343778303654,0.3464048093922547,0,0,0,0,0,0,False,False,True
-0.8024013425000663,-0.3407519172674287,-0.07488689205091113,-0.462319071989186,0.3935368529396611,0,0,0,0,0,0,False,False,True
-0.8024013425000663,-0.3407519172674287,1.0878173776199627,-1.17846886420499,0.44066889648706753,0,0,0,0,0,0,False,True,False
-0.8523973761276875,-0.4081528028729957,0.26787563831449096,-0.4421458384056419,0.4720902588520051,0,0,0,0,0,0,False,True,False
-0.8523973761276875,-0.4081528028729957,0.2544339704570242,-0.42197260482209853,0.5035116212169427,0,0,0,0,0,0,False,True,False
-0.9023934097553371,-0.47555368847852436,-1.1771036563631845,0.38495673851965284,0.5349329835818804,0,0,0,0,0,0,False,True,False
-0.9023934097553371,-0.47555368847852436,2.455507082117204,-2.146784076215092,0.5663543459468179,0,0,0,0,0,0,False,False,True
-0.9023934097553371,-0.5429545740840913,-1.331682836724052,2.0391618923702435,0.6134863894942243,0,0,0,0,0,0,False,False,True
-0.9523894433829583,-0.61035545968962,-0.5520661009909806,1.2624923994038078,0.6606184330416307,0,0,0,0,0,0,False,False,True
-1.0023854770106078,-0.7451572309007539,0.3216423097443579,-0.4421458384056419,0.7077504765890371,0,0,0,0,0,0,False,True,False
-1.0023854770106078,-0.677756345295187,0.21410896688462394,-0.07902763390185365,0.7391718389539748,0,0,0,0,0,0,False,False,True
-0.9523894433829583,-0.677756345295187,2.455507082117204,-2.0862643754644603,0.7863038825013812,0,0,0,0,0,0,False,False,True
-0.9023934097553371,-0.5429545740840913,-0.04128272240724426,-0.5430120063233608,0.8334359260487876,0,0,0,0,0,0,False,False,True
-0.9023934097553371,-0.61035545968962,-0.6797619456369148,0.859027727732932,0.880567969596194,0,0,0,0,0,0,False,True,False
-0.9023934097553371,-0.61035545968962,0.2544339704570242,-0.3715395208632391,0.9119893319611315,0,0,0,0,0,0,False,True,False
-0.9023934097553371,-0.677756345295187,1.296163229410697,-1.3499413496651123,0.9434106943260692,0,0,0,0,0,0,False,False,True
-0.9023934097553371,-0.677756345295187,-1.2711953313654516,0.38495673851965284,0.9905427378734756,0,0,0,0,0,0,False,True,False
-0.9523894433829583,-0.7451572309007539,-1.1905453242206512,0.6270355415221788,1.0219641002384132,0,0,0,0,0,0,False,False,True
-1.0023854770106078,-0.8799590021118496,-0.3437202492002461,1.8676894069101213,1.0690961437858195,1,0,0,1,0,0,False,False,True
-1.0023854770106078,-0.8125581165062826,-0.22946607241177874,0.4959095232291438,1.116228187333226,0,0,0,0,0,0,False,True,False
-1.0023854770106078,-0.8799590021118496,-1.0292453099310503,0.859027727732932,1.1476495496981636,0,0,0,0,0,0,False,False,True
-1.0523815106382575,-1.0147607733229451,-0.98892030635865,0.4656496728538284,1.19478159324557,0,0,0,0,0,0,True,False,False
-1.0023854770106078,-0.8799590021118496,-1.761816208162988,2.7452250677942747,1.273334999157914,1,0,0,1,1,0,False,True,False
-1.0023854770106078,-0.8799590021118496,0.66440484010976,-0.573271856698677,1.3047563615228517,0,0,0,0,0,0,False,True,False
-1.0023854770106078,-0.8125581165062826,1.7464591026358331,-1.289421648914481,1.3361777238877892,0,0,0,0,0,0,False,True,False
-0.9523894433829583,-0.8125581165062826,2.455507082117204,-2.388862879217617,1.3675990862527267,0,0,0,0,0,0,False,False,True
-1.0023854770106078,-0.8799590021118496,2.455507082117204,-2.2779100945081265,1.4147311298001333,0,0,0,0,0,0,False,False,True
-1.0023854770106078,-0.8799590021118496,-0.6327161081357812,0.8287678773576166,1.4618631733475396,0,0,0,0,0,0,False,False,True
-1.0023854770106078,-0.8799590021118496,-0.45797442598871346,0.8287678773576166,1.508995216894946,0,0,0,0,0,0,False,True,False
-1.0023854770106078,-0.8799590021118496,1.6187632579898992,-1.3902878168322,1.5404165792598836,0,0,0,0,0,0,False,True,False
-1.0023854770106078,-0.8799590021118496,-0.162257733124445,0.7077284758563537,1.5718379416248212,0,0,0,0,0,0,False,True,False
-1.0023854770106078,-0.8799590021118496,0.6442423383235599,-0.33119305369615093,1.603259303989759,0,0,0,0,0,0,False,True,False
-1.0023854770106078,-0.8125581165062826,0.5367089954638259,-0.6337915574493077,1.6346806663546964,0,0,0,0,0,0,False,True,False
-1.0023854770106078,-0.9473598877173782,-1.0359661438597836,1.5852641367405085,1.666102028719634,0,0,0,0,0,0,False,False,True
-1.0023854770106078,-0.9473598877173782,-0.15553689919571162,-0.27067335294552014,1.7132340722670405,0,0,0,0,0,0,False,False,True
-1.0023854770106078,-1.0147607733229451,-0.6797619456369148,-0.23032688577843202,1.7603661158144468,1,1,0,0,0,0,False,True,False
-0.9523894433829583,-0.8799590021118496,0.11329645795362334,-0.10928748427716975,-1.6959837443286896,0,0,0,0,0,0,False,False,True
-0.9523894433829583,-0.8799590021118496,0.7517756811832939,-0.9767365283695523,-1.648851700781283,0,0,0,0,0,0,False,True,False
-1.0023854770106078,-0.8799590021118496,-0.1824202349106451,-0.3715395208632391,-1.6174303384163455,0,0,0,0,0,0,True,False,False
-0.9523894433829583,-0.8799590021118496,0.2544339704570242,-0.7144844917834833,-1.5388769325040015,0,0,0,0,0,0,False,True,False
-0.9523894433829583,-0.8125581165062826,0.6576840061810266,-0.24041350257020405,-1.507455570139064,0,0,0,0,0,0,False,False,True
-0.9023934097553371,-0.7451572309007539,0.5635923311787594,-0.45223245519741395,-1.4603235265916574,0,0,0,0,0,0,False,False,True
-0.9023934097553371,-0.7451572309007539,-1.6946078688756543,1.413791651280386,-1.4131914830442511,0,0,0,0,0,0,False,True,False
-0.9023934097553371,-0.7451572309007539,-0.8208994581403156,-0.11937410106894178,-1.3817701206793134,0,0,0,0,0,0,False,False,True
-0.9023934097553371,-0.677756345295187,-1.0695703135034504,1.5852641367405085,-1.334638077131907,0,0,0,0,0,0,True,False,False
-0.9023934097553371,-0.7451572309007539,-0.12193272955204475,-0.14963395144425717,-1.256084671219563,0,0,0,0,0,0,False,False,True
-0.8523973761276875,-0.61035545968962,-0.3907660867013797,0.011751917224093241,-1.2089526276721567,0,0,0,0,0,0,False,True,False
-0.9023934097553371,-0.7451572309007539,0.36868814724549154,-0.573271856698677,-1.177531265307219,0,0,0,0,0,0,False,False,True
-0.9023934097553371,-0.677756345295187,0.21410896688462394,-0.23032688577843202,-1.1303992217598127,0,0,0,0,0,0,True,False,False
-0.8523973761276875,-0.677756345295187,-0.07488689205091113,-0.3110198201126076,-1.0518458158474686,0,0,0,0,0,0,False,True,False
-0.9023934097553371,-0.677756345295187,0.4762214901052255,-0.42197260482209853,-1.020424453482531,0,0,0,0,0,0,False,True,False
-0.9023934097553371,-0.677756345295187,2.455507082117204,-2.6410282990119143,-0.9890030911175934,0,0,0,0,0,0,False,True,False
-0.9523894433829583,-0.677756345295187,1.7262966008496332,-1.2490751817473933,-0.9575817287526558,0,0,0,0,0,0,False,True,False
-0.9523894433829583,-0.61035545968962,-0.7066452813518483,0.4555630560620563,-0.9261603663877183,0,0,0,0,0,0,True,False,False
-0.9523894433829583,-0.677756345295187,0.19394646509842384,-0.6035317070739923,-0.8476069604753742,0,0,0,0,0,0,False,True,False
-0.9523894433829583,-0.677756345295187,0.18050479724095708,-0.40179937123855447,-0.8161855981104366,0,0,0,0,0,0,False,True,False
-0.9523894433829583,-0.677756345295187,-0.22274523848304537,0.05209838439118067,-0.784764235745499,0,0,0,0,0,0,False,True,False
-0.9523894433829583,-0.677756345295187,-0.6192744402783145,0.14287793551712755,-0.7533428733805614,0,0,0,0,0,0,True,False,False
-0.9523894433829583,-0.7451572309007539,-0.7604119527817153,-0.07902763390185365,-0.6747894674682174,0,0,0,0,0,0,False,False,True
-1.0023854770106078,-0.7451572309007539,-1.2846369992229185,1.1515396146943166,-0.627657423920811,0,0,0,0,0,0,False,False,True
-1.0023854770106078,-0.8125581165062826,1.5246715829876318,-1.097775929870815,-0.5805253803734046,0,0,0,0,0,0,False,True,False
-1.0023854770106078,-0.8125581165062826,0.3418048115305581,-0.39171275444678244,-0.549104018008467,0,0,0,0,0,0,False,True,False
-0.9023934097553371,-0.7451572309007539,-1.3720078402964524,1.4541381184474735,-0.5176826556435293,0,0,0,0,0,0,False,False,True
-0.8024013425000663,-0.61035545968962,-0.4243702563450466,-0.038681166734766216,-0.470550612096123,0,0,0,0,0,0,False,False,True
-0.8024013425000663,-0.61035545968962,1.8002257740657002,-1.0473428459119554,-0.42341856854871657,0,0,0,0,0,0,False,True,False
-0.7524053088724167,-0.5429545740840913,-0.5453452670622473,0.6472087751057222,-0.391997206183779,0,0,0,0,0,0,False,False,True
-0.8024013425000663,-0.61035545968962,-0.03456188847851089,-0.06894101711008233,-0.34486516263637257,0,0,0,0,0,0,False,False,True
-0.8024013425000663,-0.677756345295187,2.455507082117204,-2.50990228071888,-0.29773311908896616,0,0,0,0,0,0,False,True,False
-0.8523973761276875,-0.7451572309007539,-1.0158036420735834,1.4843979688227897,-0.26631175672402857,0,0,0,0,0,0,False,True,False
-0.8024013425000663,-0.7451572309007539,0.6576840061810266,-0.5127521559480455,-0.23489039435909095,0,0,0,0,0,0,False,True,False
-0.8024013425000663,-0.677756345295187,-0.37732441884391293,1.2826656329873518,-0.20346903199415334,0,0,0,0,0,0,False,True,False
-0.8024013425000663,-0.677756345295187,0.09313395616742322,-0.11937410106894178,-0.17204766962921575,0,0,0,0,0,0,False,False,True
-0.8024013425000663,-0.7451572309007539,-0.935153634928783,0.84894111094116,-0.12491562608180934,0,0,0,0,0,0,False,True,False
-0.8523973761276875,-0.7451572309007539,-1.224149493864318,1.5650909031569644,-0.09349426371687174,0,0,0,0,0,0,False,True,False
-0.8523973761276875,-0.8125581165062826,-1.2174286599355848,1.2221459322367203,-0.062072901351934134,0,0,0,0,0,0,False,False,True
-0.8024013425000663,-0.7451572309007539,1.1819090526222298,-1.0574294627037275,-0.014940857804527726,0,0,0,0,0,0,False,True,False
-0.8024013425000663,-0.7451572309007539,0.7248923454683603,-0.7649175757423428,0.016480504560409875,0,0,0,0,0,0,False,True,False
-0.8024013425000663,-0.8125581165062826,-0.48485776170364697,0.011751917224093241,0.04790186692534748,0,0,0,0,0,0,False,True,False
-0.7524053088724167,-0.7451572309007539,1.685971597277233,-1.2289019481638495,0.07932322929028508,0,0,0,0,0,0,False,True,False
-0.7524053088724167,-0.8125581165062826,-1.331682836724052,1.9282091076607528,0.11074459165522269,0,0,0,0,0,0,False,True,False
-0.8024013425000663,-0.8799590021118496,0.3619673133167582,-0.8355238932847459,0.1421659540201603,0,0,0,0,0,0,False,False,True
-0.8024013425000663,-0.9473598877173782,-0.2630702420554456,0.20339763626775906,0.18929799756756668,0,0,0,0,0,0,False,True,False
-0.8024013425000663,-1.0147607733229451,-0.8881077974276493,0.7178150926481257,0.2207193599325043,0,0,0,0,0,0,True,False,False
-0.8523973761276875,-1.0821616589285121,0.36868814724549154,-0.9464766779942365,0.2992727658448483,0,0,0,0,0,0,False,True,False
-0.9023934097553371,-1.149562544534041,-0.36388275098644624,0.3546968881443374,0.3306941282097859,0,0,0,0,0,0,False,False,True
-0.9023934097553371,-1.149562544534041,-0.48485776170364697,0.18322440268421497,0.3778261717571923,0,0,0,0,0,0,False,True,False
-0.9023934097553371,-1.0821616589285121,-0.1353743974095115,-0.00842131635945083,0.4092475341221299,0,0,0,0,0,0,False,False,True
-0.9023934097553371,-1.0821616589285121,-0.9553161367149832,1.393618417696842,0.4563795776695363,0,0,0,0,0,0,False,True,False
-0.9023934097553371,-1.149562544534041,2.455507082117204,-2.3384297952587576,0.48780094003447394,0,0,0,0,0,0,False,True,False
-0.9023934097553371,-1.149562544534041,-0.8612244617127159,1.1111931475272294,0.5192223023994115,0,0,0,0,0,0,False,True,False
-1.0023854770106078,-1.216963430139608,2.455507082117204,-2.1165242258397763,0.5506436647643491,0,0,0,0,0,0,False,False,True
-1.0023854770106078,-1.216963430139608,-0.47813692777491357,0.2134842530595311,0.5977757083117555,0,0,0,0,0,0,False,True,False
-1.0023854770106078,-1.2843643157451365,-0.8545036277839825,0.48582290643737175,0.6291970706766932,0,0,0,0,0,0,False,False,True
-0.9523894433829583,-1.216963430139608,-0.061445224193444385,-0.06894101711008233,0.6763291142240996,0,0,0,0,0,0,False,True,False
-0.9023934097553371,-1.216963430139608,-0.827620292069049,0.7178150926481257,0.7077504765890371,0,0,0,0,0,0,False,True,False
-0.9523894433829583,-1.216963430139608,0.8324256883280944,-0.472405688780958,0.7391718389539748,0,0,0,0,0,0,False,False,True
-0.9023934097553371,-1.0821616589285121,-0.5251827652760472,0.3546968881443374,0.7863038825013812,0,0,0,0,0,0,False,True,False
-0.8523973761276875,-1.0821616589285121,-0.014399386692310764,-0.27067335294552014,0.8177252448663187,0,0,0,0,0,0,False,True,False
-0.9023934097553371,-1.149562544534041,-2.017207897454856,1.9786421916196122,0.8491466072312563,0,0,0,0,0,0,False,True,False
-0.9023934097553371,-1.216963430139608,-0.43109109027377995,0.24374410343484648,0.880567969596194,0,0,0,0,0,0,False,True,False
-0.9023934097553371,-1.216963430139608,-0.3504410831289795,1.0204135964012824,0.9119893319611315,0,0,0,0,0,0,False,True,False
-0.9023934097553371,-1.149562544534041,2.455507082117204,-2.217390393757495,0.9434106943260692,0,0,0,0,0,0,False,True,False
-0.8523973761276875,-1.0821616589285121,-0.26979107598417895,0.17313778589244366,0.9748320566910068,0,0,0,0,0,0,False,True,False
-0.8523973761276875,-1.0821616589285121,-0.3101160795565792,0.3446102713525654,1.0062534190559445,0,0,0,0,0,0,False,True,False
-0.8523973761276875,-1.0821616589285121,0.42245481867535856,-0.30093320332083556,1.037674781420882,0,0,0,0,0,0,False,True,False
-0.8523973761276875,-1.149562544534041,-0.5789494367059141,0.38495673851965284,1.0690961437858195,0,0,0,0,0,0,False,True,False
-0.8523973761276875,-1.0821616589285121,-0.5789494367059141,0.7581615598152132,1.1005175061507573,0,0,0,0,0,0,False,False,True
-0.9023934097553371,-1.149562544534041,0.20066729902715721,-0.7043978749917112,1.1476495496981636,0,0,0,0,0,0,False,False,True
-0.9523894433829583,-1.149562544534041,-0.0009577188348440168,0.20339763626775906,1.19478159324557,0,0,0,0,0,0,True,False,False
-0.9023934097553371,-1.0821616589285121,-1.4795411831561862,2.1198548267044184,1.273334999157914,1,0,0,0,1,0,False,True,False
-0.9023934097553371,-1.149562544534041,0.7316131793970938,-0.6741380246163958,1.3047563615228517,0,0,0,0,0,0,False,False,True
-0.9023934097553371,-1.149562544534041,-0.8746661295701826,0.8792009613164761,1.351888405070258,0,0,0,0,0,0,False,True,False
-0.8523973761276875,-1.0821616589285121,-0.29667441169911246,0.42530320568674096,1.3833097674351955,0,0,0,0,0,0,False,False,True
-0.9023934097553371,-1.149562544534041,-0.5520661009909806,0.33452365456079336,1.430441810982602,0,0,0,0,0,0,False,False,True
-0.9023934097553371,-1.149562544534041,1.060934041905029,-0.8052640429094302,1.4775738545300083,0,0,0,0,0,0,False,True,False
-0.9523894433829583,-1.149562544534041,-0.5184619313473138,0.15296455230889958,1.508995216894946,0,0,0,0,0,0,False,False,True
-0.9023934097553371,-1.0821616589285121,-0.22274523848304537,-0.23032688577843202,1.5561272604423524,0,0,0,0,0,0,False,True,False
-0.9023934097553371,-1.0821616589285121,-1.1771036563631845,0.949807278858879,1.58754862280729,0,0,0,0,0,0,False,True,False
-0.9523894433829583,-1.0821616589285121,0.41573398474662515,-0.17989380181957257,1.6189699851722277,0,0,0,0,0,0,False,True,False
-1.0023854770106078,-1.149562544534041,0.09313395616742322,-0.5329253895315887,1.6503913475371652,0,0,0,0,0,0,False,True,False
-1.0023854770106078,-1.216963430139608,-1.0561286456459837,1.1313663811107735,1.6818127099021027,0,0,0,0,0,0,False,False,True
-1.0023854770106078,-1.216963430139608,-1.1098953170758508,1.3028388665708952,1.7289447534495093,1,0,0,0,1,0,False,True,False
-1.0023854770106078,-1.2843643157451365,2.3311716544356367,-1.5819335358758657,-1.6959837443286896,0,0,0,0,0,0,False,True,False
-1.0523815106382575,-1.2843643157451365,0.005763115093889357,0.08235823476649605,-1.6645623819637518,0,0,0,0,0,0,False,True,False
-1.0523815106382575,-1.3517652013507035,-0.19586190276811186,-0.33119305369615093,-1.6331410195988143,0,0,0,0,0,0,False,True,False
-1.0523815106382575,-1.3517652013507035,-0.26979107598417895,0.6270355415221788,-1.6017196572338768,0,0,0,0,0,0,False,True,False
-1.1023775442658785,-1.4865669725617991,0.08641312223868984,0.3748701217278815,-1.570298294868939,0,0,0,0,0,0,False,False,True
-1.1023775442658785,-1.4865669725617991,0.44933815439029207,-0.17989380181957257,-1.5231662513215327,0,0,0,0,0,0,False,True,False
-1.1023775442658785,-1.4191660869562706,0.46950065617649217,-0.6539647910328518,-1.491744888956595,0,0,0,0,0,0,True,False,False
-1.1023775442658785,-1.4865669725617991,0.6173590026086264,-0.7951774261176581,-1.4131914830442511,0,0,0,0,0,0,False,False,True
-1.1023775442658785,-1.4865669725617991,-0.5251827652760472,-0.018507933151222865,-1.3660594394968446,0,0,0,0,0,0,False,True,False
-1.1023775442658785,-1.4865669725617991,-0.9015494652851161,0.2538307202266185,-1.334638077131907,0,0,0,0,0,0,False,True,False
-1.1023775442658785,-1.5539678581673662,-0.16897856705317837,-0.028594549942994183,-1.3032167147669695,0,0,0,0,0,0,False,True,False
-1.1023775442658785,-1.4865669725617991,-0.7940161224253821,0.838854494149388,-1.2717953524020318,0,0,0,0,0,0,False,True,False
-1.1023775442658785,-1.5539678581673662,-0.9217119670713163,-0.20006703540311663,-1.2403739900370943,0,0,0,0,0,0,False,True,False
-1.1523735778935282,-1.5539678581673662,0.3418048115305581,-0.5127521559480455,-1.2089526276721567,0,0,0,0,0,0,False,True,False
-1.1023775442658785,-1.4865669725617991,0.28803814010069106,-0.21015365219488868,-1.177531265307219,0,0,0,0,0,0,False,True,False
-1.1023775442658785,-1.4191660869562706,1.3163257311968972,-1.279335032122709,-1.1461099029422814,0,0,0,0,0,0,False,False,True
-1.0523815106382575,-1.4191660869562706,0.06625062045248972,-0.018507933151222865,-1.0989778593948751,0,0,0,0,0,0,False,False,True
-1.0523815106382575,-1.3517652013507035,-1.5736328581584536,2.311500545748084,-1.0518458158474686,0,0,0,0,0,0,False,True,False
-1.1023775442658785,-1.4191660869562706,1.8271091097806338,-1.4306342839992874,-1.020424453482531,0,0,0,0,0,0,False,False,True
-1.1023775442658785,-1.4191660869562706,-0.5587869349197141,0.869114344524704,-0.9732924099351247,0,0,0,0,0,0,False,True,False
-1.1023775442658785,-1.4865669725617991,0.8861923597579614,-0.9363900612024648,-0.941871047570187,0,0,0,0,0,0,True,False,False
-1.1023775442658785,-1.4865669725617991,0.22082980081335732,-0.573271856698677,-0.863317641657843,0,0,0,0,0,0,False,True,False
-1.0523815106382575,-1.4865669725617991,-1.6408411974457873,1.9685555748278403,-0.8318962792929054,0,0,0,0,0,0,False,True,False
-1.0523815106382575,-1.5539678581673662,0.4022923168891584,-0.5430120063233608,-0.8004749169279678,0,0,0,0,0,0,False,True,False
-1.0523815106382575,-1.5539678581673662,-0.25634940812671225,0.3748701217278815,-0.7690535545630302,0,0,0,0,0,0,False,True,False
-1.1523735778935282,-1.6213687437728947,2.1093841347874354,-1.8240123388783913,-0.7376321921980926,0,0,0,0,0,0,False,True,False
-1.1523735778935282,-1.6213687437728947,0.052808952595022975,-0.16980718502780123,-0.706210829833155,0,0,0,0,0,0,True,False,False
-1.1523735778935282,-1.6213687437728947,2.455507082117204,-1.7231461709606726,-0.627657423920811,0,0,0,0,0,0,False,True,False
-1.1023775442658785,-1.4865669725617991,-1.4795411831561862,1.8071697061594898,-0.5962360615558734,0,0,0,0,0,0,False,False,True
-1.0523815106382575,-1.4865669725617991,-1.1098953170758508,0.6976418590645816,-0.549104018008467,0,0,0,0,0,0,False,True,False
-1.0523815106382575,-1.4865669725617991,-1.52658702065732,1.948382341244296,-0.5176826556435293,0,0,0,0,0,0,False,False,True
-1.0523815106382575,-1.4865669725617991,-0.2093035706255786,-0.2505001193619761,-0.470550612096123,0,0,0,0,0,0,False,True,False
-1.0523815106382575,-1.4865669725617991,-0.5319035992047806,-0.17989380181957257,-0.4391292497311854,0,0,0,0,0,0,False,True,False
-1.0523815106382575,-1.4191660869562706,-1.3047995010091187,1.4541381184474735,-0.40770788736624775,0,0,0,0,0,0,False,False,True
-1.0523815106382575,-1.4191660869562706,-0.7940161224253821,0.4555630560620563,-0.36057584381884134,0,0,0,0,0,0,False,True,False
-1.0023854770106078,-1.3517652013507035,-0.6528786099219813,-0.07902763390185365,-0.32915448145390375,0,0,0,0,0,0,False,True,False
-1.0523815106382575,-1.4191660869562706,-0.6999244474231149,0.36478350493610945,-0.29773311908896616,0,0,0,0,0,0,False,True,False
-1.0523815106382575,-1.4191660869562706,-0.36388275098644624,0.5261693736044599,-0.26631175672402857,0,0,0,0,0,0,False,True,False
